word;polarity
заляпывать;0
заляпывать;-1
заманчивый;1
заманчивый;1
заманчивый;0
заманчивый;1
заменимый;0
заменимый;0
заменимый;0
заменимый;0
заменимый;0
заменять;0
заменять;0
заменять;0
заменять;1
замерзать;0
замерзать;0
замерзать;-1
замерзать;0
замерзнуть;-1
замерзнуть;0
замерзнуть;-1
заметка;0
заметка;0
заметка;0
замечание;0
замечание;0
замечание;0
замечание;0
замечание;0
замечательный;1
замечательный;-1
замечательный;1
замечательный;-1
замечательный;1
замечательный;1
замечательный;1
замечательный;2
замечательный;1
замечать;0
замечать;0
замечать;0
замечать;0
замечать;0
замечать;0
замешательство;-1
замешательство;-1
замешательство;-1
замок;0
замок;0
замок;0
заморочка;-1
заморочка;0
заморочка;-1
заморочка;0
заморочка;-1
заморский;-1
заморский;-1
заморский;0
заморский;1
замуж;0
замуж;1
замуж;0
замуж;0
замужем;0
замужем;0
замужем;0
замужем;0
замусоривать;-1
замусоривать;-2
замусоривать;-2
замусоривать;-1
замусоривать;-1
замутить;-1
замутить;0
замутить;-1
замутить;-1
занижать;0
занижать;0
занижать;-1
занимательный;0
занимательный;0
занимательный;1
занимать;0
занимать;0
занимать;0
занимать;0
занимать;-1
заниматься;0
заниматься;0
заниматься;0
заново;0
заново;0
заново;0
